address,x,y
740 YISHUN AVE 5,27844.3240763331,45761.0324687734
202 YISHUN ST 21,28446.8921042727,45820.8434271943
395 YISHUN RING RD,29547.1352798156,45620.4305714313
713 YISHUN ST 71,27343.1960479524,45474.3240174968
408 YISHUN AVE 6,29681.4009077149,45333.3991002329
619 YISHUN RING RD,28179.9085110174,44544.0174400061
275 YISHUN ST 22,28597.8144154884,46605.5779530779
631 YISHUN ST 61,28566.9124991195,44459.8005588092
660 YISHUN AVE 4,28710.6737988712,44821.7949292026
657 YISHUN AVE 4,28671.1017699074,44889.6757558342
415 YISHUN AVE 11,29396.7992897127,45133.1499639917
722 YISHUN ST 71,27521.1980345519,45268.547947431
346 YISHUN AVE 11,29140.6972484794,45577.2966364101
726 YISHUN ST 71,27705.1170790205,45364.6434685681
768 YISHUN AVE 3,28069.1841404019,45124.1759003047
727 YISHUN ST 71,27768.701002147,45328.5853103697
605 YISHUN ST 61,28335.8369348636,44832.7641675733
816 YISHUN ST 81,28005.5299047483,43731.9742311724
115C YISHUN RING RD,27351.3352903817,46166.0859819986
835 YISHUN ST 81,28010.7727130121,44101.2266521845
858 YISHUN AVE 4,28578.2984973583,44384.3007055856
321 YISHUN CTRL,28913.6518965224,45623.7659518961
743 YISHUN AVE 5,28038.4904072257,45734.4194954298
205 YISHUN ST 21,28332.5762557816,45865.4802886788
832 YISHUN ST 81,28148.0549995089,44062.4473114461
932 YISHUN CTRL 1,28426.4271637825,45345.3994780052
170 YISHUN AVE 7,27939.7899326058,46532.2450150754
212 YISHUN ST 21,28458.6845409973,45944.8499036208
716 YISHUN ST 71,27346.8484855471,45322.7409864664
786 YISHUN RING RD,27859.3481954113,44794.4353052359
927 YISHUN CTRL 1,28491.0877493583,45490.5258032847
866 YISHUN ST 81,28447.4126227889,44059.4249322005
733 YISHUN AVE 5,27729.728188456,45709.415870782
360 YISHUN RING RD,29376.2996318443,45497.4764522631
616 YISHUN RING RD,28174.9523708271,44605.0671156589
151 ANG MO KIO AVE 5,28873.5642524557,39855.2305365782
576 ANG MO KIO AVE 10,30395.7230230756,39268.2355981376
603 ANG MO KIO AVE 5,28271.2227501068,40241.1067093387
208 ANG MO KIO AVE 1,29045.7150745867,38609.4830794428
450 ANG MO KIO AVE 10,30464.9803770706,38945.5417226274
129 ANG MO KIO AVE 3,28972.7085465211,39101.545211073
623 ANG MO KIO AVE 9,28839.0522736693,40512.1332274489
405 ANG MO KIO AVE 10,30279.9414777411,38182.0274747685
461 ANG MO KIO AVE 10,30681.0400854088,38839.8011268694
448 ANG MO KIO AVE 10,30568.3074038057,38830.3058182336
643 ANG MO KIO AVE 5,28818.8208809411,39941.1913681906
121 ANG MO KIO AVE 3,29126.1243039668,39080.2353398167
418 ANG MO KIO AVE 10,30306.424086879,38554.3208898362
313 ANG MO KIO AVE 3,29871.3180071767,38742.7053699438
130 ANG MO KIO AVE 3,28952.653192386,39157.1563354116
175 ANG MO KIO AVE 4,28423.4230361301,39745.936570337
561 ANG MO KIO AVE 10,30730.5588699868,39177.0434600934
637 ANG MO KIO AVE 6,29003.371436622,40258.9200836532
573 ANG MO KIO AVE 3,30393.1924380297,39175.2469341885
426 ANG MO KIO AVE 3,30224.7808318026,39055.7170622852
327 ANG MO KIO AVE 3,29521.1812102096,38787.2778211571
325 ANG MO KIO AVE 3,29510.0468599871,38880.9375565723
634 ANG MO KIO AVE 6,29107.8585141012,40393.8449785057
316A ANG MO KIO ST 31,29512.3300345344,38534.4087032638
234 ANG MO KIO AVE 3,28369.6328336904,38801.6522076968
176 ANG MO KIO AVE 4,28315.9032882908,39759.8222802784
642 ANG MO KIO AVE 5,28796.8921807576,39991.5107409377
617 ANG MO KIO AVE 4,28526.902552967,39944.3578835763
102 ANG MO KIO AVE 3,28677.9400035925,39185.0398073718
171 ANG MO KIO AVE 4,28263.0941014718,39636.4965308066
353 ANG MO KIO ST 32,30035.8728063824,38457.2411144041
700C ANG MO KIO AVE 6,29465.6239628801,39051.4133182168
615 ANG MO KIO AVE 4,28646.7488161037,39938.4220595565
45 CHAI CHEE ST,38147.2369699962,34537.7062697057
39 BEDOK STH RD,39842.5830898499,33739.2105866335
127 BEDOK NTH ST 2,39643.7609377028,34466.3891794179
89 BEDOK NTH ST 4,39674.536394435,35017.3597992677
116 BEDOK NTH RD,39657.4043524349,34801.8922840301
35 CHAI CHEE AVE,38343.2395686563,34117.5599290803
121 BEDOK NTH RD,39741.3491849927,34650.8262906969
15 BEDOK STH RD,39376.4553233683,33685.2308763471
130 BEDOK NTH ST 2,39519.1995885987,34376.5343414322
90 BEDOK NTH ST 4,39922.6140299691,34928.0738783032
518 BEDOK NTH AVE 2,38661.1826722464,34863.0303119291
724 BEDOK RESERVOIR RD,38585.3222667994,35480.3156323954
766 BEDOK RESERVOIR VIEW,39457.9147912469,35353.7371037845
147 BEDOK RESERVOIR RD,36731.8067421215,35230.1187537126
120 BEDOK NTH ST 2,39602.3055137191,34687.4311189484
669 JLN DAMAI,36356.3095517801,35031.6603621934
804 CHAI CHEE RD,37871.7975917375,34051.7740404047
140 BEDOK NTH ST 2,39363.2692881376,34675.0095319152
20 BEDOK STH RD,38967.0628341408,33379.2263433076
721 BEDOK RESERVOIR RD,38325.7790584974,35386.1408872362
719 BEDOK RESERVOIR RD,38184.5541249774,35400.2227639817
663 JLN DAMAI,36390.1735233031,35216.5487993769
403 SIN MING AVE,28031.7678275062,38324.7915957961
193 BISHAN ST 13,29965.2024521036,36754.1179993507
108 BISHAN ST 12,29566.9237611378,36538.4218094964
304 SHUNFU RD,28514.5781564293,36915.1149786785
112 BISHAN ST 12,29749.738387417,36548.9616662506
131 BISHAN ST 12,29961.6418475704,36412.4528780784
243 BISHAN ST 22,29259.4547117054,38127.3825347368
286 BISHAN ST 24,29176.0677786237,37834.6439746711
255 BISHAN ST 22,29048.8521997593,38191.8071511108
171 BISHAN ST 13,30269.6661934322,36546.5376850422
236 BISHAN ST 22,29523.3150727935,37897.3773674574
223 BISHAN ST 23,29663.2394213211,37835.1413381808
242 BISHAN ST 22,29286.0649306625,38155.7705437168
172 BISHAN ST 13,30250.8363899579,36623.3688149955
229 BISHAN ST 23,29407.1680112872,37742.9647945035
213 BISHAN ST 23,29650.8944122856,37695.3950864691
251 BISHAN ST 22,29207.6907994356,38218.6336650793
237 BISHAN ST 22,29539.3143052347,37943.2731954549
452 SIN MING AVE,27602.6327734878,37849.7993962634
169 BISHAN ST 13,30312.6456709318,36553.6517205965
324 BT BATOK ST 33,18463.6560643073,38246.9401018452
416 BT BATOK WEST AVE 4,18281.1930914642,38365.1090646628
504 BT BATOK ST 52,19282.2066474948,37119.1440412607
375 BT BATOK ST 31,18742.02629143,37822.116661571
250 BT BATOK EAST AVE 5,19515.5349064395,37018.5011490528
127 BT BATOK WEST AVE 6,18290.9679854652,37107.0726850666
240 BT BATOK EAST AVE 5,19192.5137432218,36955.7786830105
336 BT BATOK ST 32,18545.7293063598,38552.5884109847
329 BT BATOK ST 33,18440.3343709772,38353.270893015
269 BT BATOK EAST AVE 4,19779.4367952012,36764.4349626731
327 BT BATOK ST 33,18486.5934450487,38320.518967215
215 BT BATOK ST 21,19098.8139027273,36545.1953907683
107 BT BATOK WEST AVE 6,18350.1559077092,36659.7676393501
171 BT BATOK WEST AVE 8,17640.2207128359,36470.6361151375
177 BT BATOK WEST AVE 8,17785.7547478583,36504.6366255358
289G BT BATOK ST 25,19705.1278055282,36353.6190004405
131 BT BATOK WEST AVE 6,18311.5034503583,36982.9185008798
102 BT BATOK WEST AVE 6,18446.3731061406,36620.7815077472
625 BT BATOK CTRL,18570.1358344946,37054.5395422578
236 BT BATOK EAST AVE 5,19391.2453940976,36828.4189982768
192 BT BATOK WEST AVE 6,18147.6682724655,36414.4606442414
289D BT BATOK ST 25,19750.1318781897,36172.1661004815
620 BT BATOK CTRL,18549.862702217,36869.2429110464
512 BT BATOK ST 52,19036.7731019463,37341.9879852012
535 BT BATOK ST 52,18772.0558542395,37451.4558410086
76 TELOK BLANGAH DR,25264.7945498116,28540.4015894178
48 LOWER DELTA RD,27207.9235858424,30205.5407760777
113 JLN BT MERAH,27154.7358373506,29192.1189811938
150 SILAT AVE,27789.3550872682,28838.2142137364
75 TELOK BLANGAH DR,25259.6283195466,28597.1342938934
80B TELOK BLANGAH ST 31,25049.8370198328,28440.1347163729
49 HOY FATT RD,25595.6056023911,29989.5274080224
105 BT PURMEI RD,27041.1554403277,28330.2288525719
109 JLN BT MERAH,27195.174287349,29098.0269281659
68 TELOK BLANGAH HTS,25420.2366276952,28626.1530876551
110 BT PURMEI RD,27303.2131311093,28476.3133411463
26B JLN MEMBINA,27140.1372558558,29503.3232511561
39 TELOK BLANGAH RISE,26796.9028909672,28248.8723563738
18 TELOK BLANGAH CRES,26799.9678875348,28930.300982574
48 TELOK BLANGAH DR,25466.5395600749,28315.1653548479
47 LENGKOK BAHRU,25608.8014444485,29952.1999619268
8 CANTONMENT CL,28635.9295555921,28697.1151647605
119C KIM TIAN RD,27371.5764294006,29326.0801131763
108 GANGSA RD,20644.8535676766,39953.2782821283
220 PETIR RD,21272.4964408316,39613.9643475637
106 GANGSA RD,20665.4499317529,39987.0194564424
435 BT PANJANG RING RD,20975.3040983025,40886.8432988729
449 BT PANJANG RING RD,21219.0891889222,40680.1955411434
416 SAUJANA RD,20781.4088474726,40572.496213356
505 JELAPANG RD,20673.4155267598,40679.2721254956
270 BANGKIT RD,21421.9459724948,39831.4425044227
434 BT PANJANG RING RD,21009.6663413728,40822.6528356206
510 JELAPANG RD,20840.275414533,41058.1516116764
616 SENJA RD,19972.1087654689,40752.2265623622
541 BT PANJANG RING RD,20227.757119895,40490.0971061904
448 BT PANJANG RING RD,21186.6653075283,40627.745151002
471 SEGAR RD,21275.6196427308,41135.8382661883
411 SAUJANA RD,20682.5761017641,40561.8499949072
135 CASHEW RD,20829.3491566991,39560.9869010225
180 LOMPANG RD,20372.0228355946,40092.2572707217
2 QUEEN'S RD,25100.2411126653,33339.6478369944
1 TOH YI DR,21469.1965046404,35749.4528229609
14 TOH YI DR,21239.259985147,35695.0399475601
269A QUEEN ST,30281.9891976435,31431.2357242685
641 ROWELL RD,30429.3890117174,32275.1227285862
634 VEERASAMY RD,30425.0449506938,32043.0508028418
113 TECK WHYE LANE,18829.5505854739,39991.2030668836
291 CHOA CHU KANG AVE 3,17592.0695265671,40075.7614920065
223 CHOA CHU KANG CTRL,18119.3358052354,40383.1964899581
514 CHOA CHU KANG ST 51,17958.4961286196,41358.5799043439
685C CHOA CHU KANG CRES,18580.5727195684,42816.9532276019
405 CHOA CHU KANG AVE 3,17553.9743936006,40243.165507324
455 CHOA CHU KANG AVE 4,17078.8159320327,40155.354303062
281 CHOA CHU KANG AVE 3,17904.1361919222,40254.9705657978
485A CHOA CHU KANG AVE 5,17432.832146205,39624.0119863674
277 CHOA CHU KANG AVE 2,18127.3619362097,40204.9655563291
236 CHOA CHU KANG CTRL,18528.4405670092,40198.7071058732
122 TECK WHYE LANE,18686.5818831446,40055.3046027999
678 CHOA CHU KANG CRES,18070.3636301756,42619.7527129501
682 CHOA CHU KANG CRES,18203.7450091997,42708.1895867046
661 CHOA CHU KANG CRES,18790.7008414054,42522.1392524298
787 CHOA CHU KANG NTH 6,18477.6482872842,41968.411854893
210 CHOA CHU KANG CTRL,18498.1252441648,40498.3326916117
640 CHOA CHU KANG ST 64,18685.8300869651,42187.5845950879
340 CHOA CHU KANG LOOP,18226.7981044417,40672.2551593669
683C CHOA CHU KANG CRES,18317.6813274426,42947.9210376032
690B CHOA CHU KANG CRES,18936.2233745931,42782.6065725423
687A CHOA CHU KANG DR,18745.7291857535,42929.3729079869
685B CHOA CHU KANG CRES,18524.8961558472,42832.7780256532
112 TECK WHYE LANE,18941.4946952974,39941.0129081588
684A CHOA CHU KANG CRES,18367.9974917835,42873.5535701867
703 CHOA CHU KANG ST 53,18274.8776463931,41470.5353343934
670A CHOA CHU KANG CRES,18456.5108829997,42726.8038821351
249 CHOA CHU KANG AVE 2,18230.2456580549,40177.5160667207
666 CHOA CHU KANG CRES,18718.9421109678,42700.3091960717
454 CHOA CHU KANG AVE 4,17038.5608152123,40107.0508385673
272 CHOA CHU KANG AVE 2,17940.1803965801,40077.6630478166
758 CHOA CHU KANG NTH 5,18297.4679441648,41675.5230445564
282 CHOA CHU KANG AVE 3,17972.5299398061,40247.2281971704
759 CHOA CHU KANG NTH 5,18365.036132792,41680.7259596176
558 CHOA CHU KANG NTH 6,18141.5837418428,41934.0382007919
523 CHOA CHU KANG ST 51,17708.9040950555,41497.2611165121
431 CLEMENTI AVE 3,20122.4845882384,32896.1259865649
329 CLEMENTI AVE 2,20657.1343480507,32817.9121243116
450 CLEMENTI AVE 3,20450.6264889417,32860.0276022162
432 CLEMENTI AVE 3,20145.3441802608,32923.3476793282
423 CLEMENTI AVE 1,20944.2007182343,32418.6120705027
512 WEST COAST DR,19863.7305873428,32474.2472881582
358 CLEMENTI AVE 2,20851.3414499164,32875.2476762198
454 CLEMENTI AVE 3,20555.9767487803,32729.6880950201
71 CIRCUIT RD,34085.1381361773,34127.9580711331
97 JLN DUA,34128.8139589094,32362.2109215204
39 CIRCUIT RD,33827.4677896351,34406.0379980244
20 BALAM RD,34030.6972628916,34782.1080099568
34 CIRCUIT RD,34022.9433318945,34584.4734221511
3 HAIG RD,35129.3716185698,32667.0168424062
342 UBI AVE 1,35551.1789148021,34295.8848447967
95 ALJUNIED CRES,33884.698220836,33772.8143443
1 HAIG RD,35165.4265986299,32621.4971849099
52 SIMS PL,33238.65153581,33215.7423648294
22 HAIG RD,34890.0029899906,32897.9714557994
343 UBI AVE 1,35475.7298209853,34303.9846783131
122 PAYA LEBAR WAY,33469.3074950082,33872.0008924715
338 UBI AVE 1,35651.7409612248,34263.4173775073
10 EUNOS CRES,35723.7464059973,33837.3544633016
11 HAIG RD,35046.765205984,33013.5211786479
2C GEYLANG SERAI,35221.3973368844,33308.2289737333
311 UBI AVE 1,35788.3743929537,34683.7569186725
13 EUNOS CRES,35810.5973282075,33881.5936034787
36 EUNOS CRES,35618.2821569312,33714.0698782858
7 PINE CL,33463.6454449017,32221.7098165639
1 PINE CL,33550.466189933,32243.2548700534
119 HOUGANG AVE 1,34057.421682951,37344.8835718632
514 HOUGANG AVE 10,34218.1069020461,39347.2821023539
671 HOUGANG AVE 8,33619.4656304382,39452.0072980616
305 HOUGANG AVE 5,34834.1831073668,38793.267552454
210 HOUGANG ST 21,33933.4849136909,37939.6554752365
911 HOUGANG ST 91,33624.1534146843,40101.4694223702
635 HOUGANG AVE 8,33096.7224781848,39136.679196924
337 HOUGANG AVE 7,35235.7916397573,39077.8933545761
708 HOUGANG AVE 2,34207.0433486374,38747.6868141666
458 HOUGANG AVE 10,35006.2085292414,39971.6274300218
569 HOUGANG ST 51,34105.1685797619,39936.5400265977
643 HOUGANG AVE 8,33264.0658061942,39284.1034069937
351 HOUGANG AVE 7,35309.5406414634,39305.6347490866
310 HOUGANG AVE 5,34999.5063501429,38707.2269949727
924 HOUGANG AVE 9,33433.8894441295,39809.2814066596
930 HOUGANG ST 91,33337.3174746605,39719.5434636269
460 HOUGANG AVE 10,34823.4009554032,39473.8435900901
111 HOUGANG AVE 1,34147.4570997283,37453.0274455268
373 HOUGANG ST 31,34351.5193057526,38304.0382922255
132 LOR AH SOO,33899.5664900653,36996.0413365606
639 HOUGANG AVE 8,33170.9903639359,39170.4196750727
615 HOUGANG AVE 8,33744.6108489484,38959.9161999691
522 HOUGANG AVE 6,34514.5987828961,39491.9167545065
357 HOUGANG AVE 7,35333.0583805237,39439.3860936742
449 HOUGANG AVE 10,34881.2092024134,40084.241188718
374 HOUGANG ST 31,34288.8804701492,38324.7456187289
851 HOUGANG CTRL,34711.4982824493,39131.9256100804
31 TEBAN GDNS RD,17499.6770208254,33618.6829306483
414 PANDAN GDNS,18421.1135051539,33593.7705942374
280 TOH GUAN RD,18426.4048935305,35847.4789874386
285B TOH GUAN RD,18377.5068447636,35621.8061674722
246 JURONG EAST ST 24,17621.0197633449,35992.5520410687
336 JURONG EAST AVE 1,16666.6678153006,36947.2741968222
325 JURONG EAST ST 31,16388.7602343094,36769.5943221059
322A JURONG EAST ST 31,16382.8208084004,36644.3314216752
223A JURONG EAST ST 21,17253.4234550623,35947.8458053656
285C TOH GUAN RD,18349.5941944672,35562.5891879629
111 HO CHING RD,15756.7578029241,35120.5024637133
494 JURONG WEST ST 41,15935.7765516331,36847.4679722209
916 JURONG WEST ST 91,11807.0639392482,35873.0427513942
429 JURONG WEST AVE 1,15889.3566334965,37114.7995564863
503 JURONG WEST AVE 1,15133.4734891569,36897.032885205
810 JURONG WEST ST 81,12659.4619676396,36557.7515189908
739 JURONG WEST ST 73,13176.4651902653,36453.4579144642
929 JURONG WEST ST 92,11969.0208979473,35939.5092156827
746 JURONG WEST ST 73,12953.7866608556,36615.0959696863
850 JURONG WEST ST 81,12266.1513727177,36507.4957090095
274D JURONG WEST AVE 3,13651.2555931509,37145.685218947
531 JURONG WEST ST 52,14870.6115477802,36800.7150457278
931 JURONG WEST ST 92,12020.5928506646,35975.6638682131
845 JURONG WEST ST 81,12237.634785342,36333.818351388
448 JURONG WEST ST 42,15322.2545403857,37193.0517077371
732 JURONG WEST ST 73,13119.18723833,36442.2060336601
858 JURONG WEST ST 81,12740.8445548397,36712.9472760223
948 JURONG WEST ST 91,12156.8881587479,36283.8136748672
643 JURONG WEST ST 61,12683.4197426476,35713.6606598031
856 JURONG WEST ST 81,12790.8204767751,36586.3575785253
367 CORPORATION DR,15293.7625911497,35541.6408072375
634 JURONG WEST ST 65,13036.8891051579,36138.4616109636
659C JURONG WEST ST 65,13370.4111399679,35398.0392619036
660D JURONG WEST ST 64,13521.3850883627,35395.2082065828
271D JURONG WEST ST 24,13709.3219957938,36905.9123614449
751 JURONG WEST ST 73,13077.3515576674,36637.8660290129
865 JURONG WEST ST 81,12656.1621823227,36881.8806720208
703 JURONG WEST ST 71,12699.2413020246,35976.6107718162
678A JURONG WEST ST 64,13652.8465086427,36358.0181491934
444 JURONG WEST AVE 1,15321.7677404042,37117.9965819977
461 JURONG WEST ST 41,15478.0755431578,36852.8985327873
652B JURONG WEST ST 61,12939.3145389967,35425.0355187245
663B JURONG WEST ST 65,13341.4484025119,35589.7939911932
607 JURONG WEST ST 65,13129.3947828906,35572.3897794839
261 BOON LAY DR,14041.7533540782,36414.6791488174
533 JURONG WEST ST 52,14994.795576199,36781.6113472693
660C JURONG WEST ST 64,13578.1826571282,35427.0296037607
680C JURONG WEST CTRL 1,13777.9476267006,36373.0687830243
274C JURONG WEST ST 25,13589.2110996759,37224.3162950873
726 JURONG WEST AVE 5,12844.2079636911,36453.484126538
115 HO CHING RD,15907.3862120174,35096.3261235952
861 JURONG WEST ST 81,12796.761749031,36852.5789331477
709 JURONG WEST ST 71,12544.120095036,36078.2605285011
159 YUNG PING RD,15654.3049458265,34611.4854485914
710 JURONG WEST ST 71,12590.4736052165,36115.1060174927
64 KALLANG BAHRU,31897.6273064958,33625.2232971042
66 KALLANG BAHRU,32047.8733098833,33644.0590028372
55 JLN BAHAGIA,30598.3198349364,34473.5531268772
38 JLN BAHAGIA,30578.3708727639,34348.0437845234
84 WHAMPOA DR,30638.6172966668,33937.1824808493
102 JLN RAJAH,30025.6047863895,34493.6823651604
51 KENT RD,29979.518088486,33225.8314102348
109 WHAMPOA RD,30490.926334857,34374.8304960933
13 FARRER PK RD,30012.299586107,32655.6733404156
13 UPP BOON KENG RD,32133.2620463362,32974.1893866695
109 MCNAIR RD,30869.2550042709,33741.4837122113
2D UPP BOON KENG RD,32347.1825043894,32819.1865577661
106 TOWNER RD,31080.4271294028,33697.2152423561
30 MARINE CRES,36663.4876956213,31839.9823249914
64 MARINE DR,36476.2380832965,31606.6642360892
19 MARINE TER,37096.4072767161,31873.0919275545
63 MARINE DR,36449.2451862218,31636.2864221055
1 CHANGI VILLAGE RD,45192.2992945565,41164.5011992659
482 PASIR RIS DR 4,42070.9247031333,39527.5365414973
724 PASIR RIS ST 72,39453.2679293146,40322.4731031675
229 PASIR RIS ST 21,42296.2578860549,39410.9132738039
469 PASIR RIS DR 6,41829.7554019354,39500.5013600495
103 PASIR RIS ST 12,41920.5394367538,38858.6514520384
409 PASIR RIS DR 6,41455.5050709154,39436.0640613902
718 PASIR RIS ST 72,39468.4746248703,40489.3044785
479 PASIR RIS DR 4,42009.8629808221,39685.986893747
707 PASIR RIS DR 10,39675.6418114677,40365.7711209282
766 PASIR RIS ST 71,39427.2736032903,39771.0549409129
719 PASIR RIS ST 72,39499.1244997382,40467.1382957175
182 PASIR RIS ST 11,42209.6381507041,38519.9647911657
274 PASIR RIS ST 21,42546.5225044852,38487.6984848958
744 PASIR RIS ST 71,39339.5122503974,39939.3076402247
405 PASIR RIS DR 6,41645.4048570907,39514.0628393497
236 PASIR RIS ST 21,42385.2410363788,39607.8513044994
